Year,Month,Day,Date,Q (m3/s)
1965,3,6,3/6/1965,3200
1965,3,7,3/7/1965,3170
1965,3,8,3/8/1965,3170
1965,3,9,3/9/1965,3170
1965,3,10,3/10/1965,3170
1965,3,11,3/11/1965,3170
1965,3,12,3/12/1965,3170
1965,3,13,3/13/1965,3170
1965,3,14,3/14/1965,3170
1965,3,15,3/15/1965,3170
1965,3,16,3/16/1965,3280
1965,3,17,3/17/1965,3170
1965,3,18,3/18/1965,3170
1965,3,19,3/19/1965,3170
1965,3,20,3/20/1965,3170
1965,3,21,3/21/1965,3200
1965,3,22,3/22/1965,3200
1965,3,23,3/23/1965,3200
1965,3,24,3/24/1965,3200
1965,3,25,3/25/1965,3200
1965,3,26,3/26/1965,3200
1965,3,27,3/27/1965,3200
1965,3,28,3/28/1965,3200
1965,3,29,3/29/1965,3230
1965,3,30,3/30/1965,3260
1965,3,31,3/31/1965,3280
1965,4,1,4/1/1965,4550
1965,4,2,4/2/1965,4640
1965,4,3,4/3/1965,4550
1965,4,4,4/4/1965,4360
1965,4,5,4/5/1965,4360
1965,4,6,4/6/1965,4360
1965,4,7,4/7/1965,4450
1965,4,8,4/8/1965,4640
1965,4,9,4/9/1965,4840
1965,4,10,4/10/1965,4950
1965,4,11,4/11/1965,5050
1965,4,12,4/12/1965,5150
1965,4,13,4/13/1965,5350
1965,4,14,4/14/1965,5350
1965,4,15,4/15/1965,5250
1965,4,16,4/16/1965,5050
1965,4,17,4/17/1965,5150
1965,4,18,4/18/1965,5350
1965,4,19,4/19/1965,5560
1965,4,20,4/20/1965,5860
1965,4,21,4/21/1965,6270
1965,4,22,4/22/1965,7020
1965,4,23,4/23/1965,8060
1965,4,24,4/24/1965,8430
1965,4,25,4/25/1965,8310
1965,4,26,4/26/1965,8180
1965,4,27,4/27/1965,8680
1965,4,28,4/28/1965,9430
1965,4,29,4/29/1965,9800
1965,4,30,4/30/1965,9300
1965,5,1,5/1/1965,8810
1965,5,2,5/2/1965,8810
1965,5,3,5/3/1965,9680
1965,5,4,5/4/1965,10400
1965,5,5,5/5/1965,9180
1965,5,6,5/6/1965,10100
1965,5,7,5/7/1965,9800
1965,5,8,5/8/1965,9430
1965,5,9,5/9/1965,9430
1965,5,10,5/10/1965,9680
1965,5,11,5/11/1965,10600
1965,5,12,5/12/1965,11900
1965,5,13,5/13/1965,11900
1965,5,14,5/14/1965,12300
1965,5,15,5/15/1965,13200
1965,5,16,5/16/1965,13700
1965,5,17,5/17/1965,14300
1965,5,18,5/18/1965,15500
1965,5,19,5/19/1965,16500
1965,5,20,5/20/1965,16800
1965,5,21,5/21/1965,16300
1965,5,22,5/22/1965,16300
1965,5,23,5/23/1965,15800
1965,5,24,5/24/1965,16600
1965,5,25,5/25/1965,16500
1965,5,26,5/26/1965,16500
1965,5,27,5/27/1965,15800
1965,5,28,5/28/1965,15500
1965,5,29,5/29/1965,14800
1965,5,30,5/30/1965,14500
1965,5,31,5/31/1965,14500
1965,6,1,6/1/1965,14200
1965,6,2,6/2/1965,14200
1965,6,3,6/3/1965,14200
1965,6,4,6/4/1965,15000
1965,6,5,6/5/1965,18600
1965,6,6,6/6/1965,22000
1965,6,7,6/7/1965,25800
1965,6,8,6/8/1965,30600
1965,6,9,6/9/1965,34600
1965,6,10,6/10/1965,37500
1965,6,11,6/11/1965,38800
1965,6,12,6/12/1965,38800
1965,6,13,6/13/1965,35400
1965,6,14,6/14/1965,31000
1965,6,15,6/15/1965,27200
1965,6,16,6/16/1965,24700
1965,6,17,6/17/1965,22400
1965,6,18,6/18/1965,20800
1965,6,19,6/19/1965,20800
1965,6,20,6/20/1965,22000
1965,6,21,6/21/1965,24700
1965,6,22,6/22/1965,28000
1965,6,23,6/23/1965,28000
1965,6,24,6/24/1965,28300
1965,6,25,6/25/1965,31400
1965,6,26,6/26/1965,35400
1965,6,27,6/27/1965,37900
1965,6,28,6/28/1965,38800
1965,6,29,6/29/1965,37900
1965,6,30,6/30/1965,37500
1965,7,1,7/1/1965,37500
1965,7,2,7/2/1965,36600
1965,7,3,7/3/1965,36600
1965,7,4,7/4/1965,37500
1965,7,5,7/5/1965,37500
1965,7,6,7/6/1965,36600
1965,7,7,7/7/1965,37900
1965,7,8,7/8/1965,40100
1965,7,9,7/9/1965,42400
1965,7,10,7/10/1965,45300
1965,7,11,7/11/1965,46000
1965,7,12,7/12/1965,45300
1965,7,13,7/13/1965,43600
1965,7,14,7/14/1965,43600
1965,7,15,7/15/1965,43600
1965,7,16,7/16/1965,42400
1965,7,17,7/17/1965,41400
1965,7,18,7/18/1965,40100
1965,7,19,7/19/1965,39200
1965,7,20,7/20/1965,38800
1965,7,21,7/21/1965,39200
1965,7,22,7/22/1965,40100
1965,7,23,7/23/1965,41000
1965,7,24,7/24/1965,42400
1965,7,25,7/25/1965,44700
1965,7,26,7/26/1965,47200
1965,7,27,7/27/1965,47200
1965,7,28,7/28/1965,45300
1965,7,29,7/29/1965,43000
1965,7,30,7/30/1965,41400
1965,7,31,7/31/1965,39600
1965,8,1,8/1/1965,38800
1965,8,2,8/2/1965,37900
1965,8,3,8/3/1965,37100
1965,8,4,8/4/1965,37100
1965,8,5,8/5/1965,37100
1965,8,6,8/6/1965,37100
1965,8,7,8/7/1965,38300
1965,8,8,8/8/1965,42400
1965,8,9,8/9/1965,47200
1965,8,10,8/10/1965,52200
1965,8,11,8/11/1965,55400
1965,8,12,8/12/1965,57400
1965,8,13,8/13/1965,59500
1965,8,14,8/14/1965,62900
1965,8,15,8/15/1965,64200
1965,8,16,8/16/1965,64200
1965,8,17,8/17/1965,62900
1965,8,18,8/18/1965,60800
1965,8,19,8/19/1965,58100
1965,8,20,8/20/1965,56100
1965,8,21,8/21/1965,55400
1965,8,22,8/22/1965,54700
1965,8,23,8/23/1965,54100
1965,8,24,8/24/1965,52200
1965,8,25,8/25/1965,51600
1965,8,26,8/26/1965,50900
1965,8,27,8/27/1965,49700
1965,8,28,8/28/1965,47200
1965,8,29,8/29/1965,45300
1965,8,30,8/30/1965,45300
1965,8,31,8/31/1965,44700
1965,9,1,9/1/1965,43000
1965,9,2,9/2/1965,41400
1965,9,3,9/3/1965,40000
1965,9,4,9/4/1965,39200
1965,9,5,9/5/1965,37100
1965,9,6,9/6/1965,35800
1965,9,7,9/7/1965,34200
1965,9,8,9/8/1965,32600
1965,9,9,9/9/1965,31400
1965,9,10,9/10/1965,31400
1965,9,11,9/11/1965,33000
1965,9,12,9/12/1965,33400
1965,9,13,9/13/1965,35000
1965,9,14,9/14/1965,36600
1965,9,15,9/15/1965,37500
1965,9,16,9/16/1965,39200
1965,9,17,9/17/1965,43000
1965,9,18,9/18/1965,46600
1965,9,19,9/19/1965,47200
1965,9,20,9/20/1965,47200
1965,9,21,9/21/1965,45300
1965,9,22,9/22/1965,43600
1965,9,23,9/23/1965,42400
1965,9,24,9/24/1965,40500
1965,9,25,9/25/1965,39600
1965,9,26,9/26/1965,37900
1965,9,27,9/27/1965,37100
1965,9,28,9/28/1965,35400
1965,9,29,9/29/1965,33400
1965,9,30,9/30/1965,31800
1965,10,1,10/1/1965,30200
1965,10,2,10/2/1965,29400
1965,10,3,10/3/1965,29400
1965,10,4,10/4/1965,29100
1965,10,5,10/5/1965,28700
1965,10,6,10/6/1965,26900
1965,10,7,10/7/1965,25800
1965,10,8,10/8/1965,24100
1965,10,9,10/9/1965,22400
1965,10,10,10/10/1965,20800
1965,10,11,10/11/1965,19600
1965,10,12,10/12/1965,18600
1965,10,13,10/13/1965,17900
1965,10,14,10/14/1965,17400
1965,10,15,10/15/1965,16600
1965,10,16,10/16/1965,15500
1965,10,17,10/17/1965,14800
1965,10,18,10/18/1965,14500
1965,10,19,10/19/1965,14000
1965,10,20,10/20/1965,13600
1965,10,21,10/21/1965,13300
1965,10,22,10/22/1965,13000
1965,10,23,10/23/1965,12900
1965,10,24,10/24/1965,12600
1965,10,25,10/25/1965,12600
1965,10,26,10/26/1965,12500
1965,10,27,10/27/1965,12800
1965,10,28,10/28/1965,13200
1965,10,29,10/29/1965,13600
1965,10,30,10/30/1965,13700
1965,10,31,10/31/1965,13600
1965,11,1,11/1/1965,13200
1965,11,2,11/2/1965,12700
1965,11,3,11/3/1965,12500
1965,11,4,11/4/1965,12300
1965,11,5,11/5/1965,12100
1965,11,6,11/6/1965,11900
1965,11,7,11/7/1965,12100
1965,11,8,11/8/1965,12500
1965,11,9,11/9/1965,12600
1965,11,10,11/10/1965,12500
1965,11,11,11/11/1965,12300
1965,11,12,11/12/1965,12500
1965,11,13,11/13/1965,12600
1965,11,14,11/14/1965,12500
1965,11,15,11/15/1965,12200
1965,11,16,11/16/1965,11800
1965,11,17,11/17/1965,11300
1965,11,18,11/18/1965,10800
1965,11,19,11/19/1965,10400
1965,11,20,11/20/1965,10300
1965,11,21,11/21/1965,9930
1965,11,22,11/22/1965,9680
1965,11,23,11/23/1965,9430
1965,11,24,11/24/1965,9180
1965,11,25,11/25/1965,9060
1965,11,26,11/26/1965,8810
1965,11,27,11/27/1965,8860
1965,11,28,11/28/1965,8430
1965,11,29,11/29/1965,8310
1965,11,30,11/30/1965,8060
1965,12,1,12/1/1965,7940
1965,12,2,12/2/1965,7810
1965,12,3,12/3/1965,7580
1965,12,4,12/4/1965,7470
1965,12,5,12/5/1965,7360
1965,12,6,12/6/1965,7240
1965,12,7,12/7/1965,7130
1965,12,8,12/8/1965,7020
1965,12,9,12/9/1965,6910
1965,12,10,12/10/1965,6790
1965,12,11,12/11/1965,6680
1965,12,12,12/12/1965,6580
1965,12,13,12/13/1965,6480
1965,12,14,12/14/1965,6480
1965,12,15,12/15/1965,6370
1965,12,16,12/16/1965,6270
1965,12,17,12/17/1965,6070
1965,12,18,12/18/1965,5860
1965,12,19,12/19/1965,5760
1965,12,20,12/20/1965,5760
1965,12,21,12/21/1965,5660
1965,12,22,12/22/1965,5660
1965,12,23,12/23/1965,5560
1965,12,24,12/24/1965,5560
1965,12,25,12/25/1965,5560
1965,12,26,12/26/1965,5560
1965,12,27,12/27/1965,5460
1965,12,28,12/28/1965,5460
1965,12,29,12/29/1965,5250
1965,12,30,12/30/1965,5250
1965,12,31,12/31/1965,5150
1966,1,1,1/1/1966,5150
1966,1,2,1/2/1966,5150
1966,1,3,1/3/1966,5150
1966,1,4,1/4/1966,5150
1966,1,5,1/5/1966,5150
1966,1,6,1/6/1966,5050
1966,1,7,1/7/1966,5050
1966,1,8,1/8/1966,5250
1966,1,9,1/9/1966,5150
1966,1,10,1/10/1966,5050
1966,1,11,1/11/1966,4950
1966,1,12,1/12/1966,4950
1966,1,13,1/13/1966,4840
1966,1,14,1/14/1966,4740
1966,1,15,1/15/1966,4740
1966,1,16,1/16/1966,4640
1966,1,17,1/17/1966,4640
1966,1,18,1/18/1966,4640
1966,1,19,1/19/1966,4550
1966,1,20,1/20/1966,4450
1966,1,21,1/21/1966,4450
1966,1,22,1/22/1966,4360
1966,1,23,1/23/1966,4360
1966,1,24,1/24/1966,4360
1966,1,25,1/25/1966,4270
1966,1,26,1/26/1966,4270
1966,1,27,1/27/1966,4170
1966,1,28,1/28/1966,4170
1966,1,29,1/29/1966,4090
1966,1,30,1/30/1966,4090
1966,1,31,1/31/1966,4090
1966,2,1,2/1/1966,4000
1966,2,2,2/2/1966,4000
1966,2,3,2/3/1966,3920
1966,2,4,2/4/1966,3920
1966,2,5,2/5/1966,3830
1966,2,6,2/6/1966,3830
1966,2,7,2/7/1966,3830
1966,2,8,2/8/1966,3750
1966,2,9,2/9/1966,3750
1966,2,10,2/10/1966,3660
1966,2,11,2/11/1966,3660
1966,2,12,2/12/1966,3660
1966,2,13,2/13/1966,3660
1966,2,14,2/14/1966,3580
1966,2,15,2/15/1966,3580
1966,2,16,2/16/1966,3580
1966,2,17,2/17/1966,3580
1966,2,18,2/18/1966,3660
1966,2,19,2/19/1966,3580
1966,2,20,2/20/1966,3580
1966,2,21,2/21/1966,3580
1966,2,22,2/22/1966,3500
1966,2,23,2/23/1966,3580
1966,2,24,2/24/1966,3750
1966,2,25,2/25/1966,3830
1966,2,26,2/26/1966,4000
1966,2,27,2/27/1966,4000
1966,2,28,2/28/1966,3920
1966,3,1,3/1/1966,3830
1966,3,2,3/2/1966,3750
1966,3,3,3/3/1966,3750
1966,3,4,3/4/1966,3660
1966,3,5,3/5/1966,3660
1966,3,6,3/6/1966,3580
1966,3,7,3/7/1966,3580
1966,3,8,3/8/1966,3500
1966,3,9,3/9/1966,3660
1966,3,10,3/10/1966,3660
1966,3,11,3/11/1966,3830
1966,3,12,3/12/1966,4000
1966,3,13,3/13/1966,4000
1966,3,14,3/14/1966,3920
1966,3,15,3/15/1966,4090
1966,3,16,3/16/1966,4270
1966,3,17,3/17/1966,4270
1966,3,18,3/18/1966,4170
1966,3,19,3/19/1966,4090
1966,3,20,3/20/1966,3920
1966,3,21,3/21/1966,3830
1966,3,22,3/22/1966,3740
1966,3,23,3/23/1966,3740
1966,3,24,3/24/1966,3740
1966,3,25,3/25/1966,3740
1966,3,26,3/26/1966,3660
1966,3,27,3/27/1966,3660
1966,3,28,3/28/1966,3750
1966,3,29,3/29/1966,4090
1966,3,30,3/30/1966,4450
1966,3,31,3/31/1966,4640
1966,4,1,4/1/1966,4280
1966,4,2,4/2/1966,4110
1966,4,3,4/3/1966,4020
1966,4,4,4/4/1966,3950
1966,4,5,4/5/1966,3950
1966,4,6,4/6/1966,4190
1966,4,7,4/7/1966,4370
1966,4,8,4/8/1966,4630
1966,4,9,4/9/1966,4720
1966,4,10,4/10/1966,4630
1966,4,11,4/11/1966,4540
1966,4,12,4/12/1966,4540
1966,4,13,4/13/1966,4460
1966,4,14,4/14/1966,4460
1966,4,15,4/15/1966,4540
1966,4,16,4/16/1966,5090
1966,4,17,4/17/1966,6990
1966,4,18,4/18/1966,7390
1966,4,19,4/19/1966,7520
1966,4,20,4/20/1966,7390
1966,4,21,4/21/1966,7390
1966,4,22,4/22/1966,7390
1966,4,23,4/23/1966,7520
1966,4,24,4/24/1966,8190
1966,4,25,4/25/1966,9410
1966,4,26,4/26/1966,10200
1966,4,27,4/27/1966,10600
1966,4,28,4/28/1966,10000
1966,4,29,4/29/1966,9570
1966,4,30,4/30/1966,9410
1966,5,1,5/1/1966,9570
1966,5,2,5/2/1966,9570
1966,5,3,5/3/1966,9570
1966,5,4,5/4/1966,9250
1966,5,5,5/5/1966,9100
1966,5,6,5/6/1966,8790
1966,5,7,5/7/1966,9100
1966,5,8,5/8/1966,9250
1966,5,9,5/9/1966,9720
1966,5,10,5/10/1966,11100
1966,5,11,5/11/1966,12600
1966,5,12,5/12/1966,12800
1966,5,13,5/13/1966,12600
1966,5,14,5/14/1966,12200
1966,5,15,5/15/1966,12200
1966,5,16,5/16/1966,12200
1966,5,17,5/17/1966,12300
1966,5,18,5/18/1966,10900
1966,5,19,5/19/1966,11600
1966,5,20,5/20/1966,11800
1966,5,21,5/21/1966,12200
1966,5,22,5/22/1966,12600
1966,5,23,5/23/1966,12600
1966,5,24,5/24/1966,13200
1966,5,25,5/25/1966,12800
1966,5,26,5/26/1966,12000
1966,5,27,5/27/1966,12200
1966,5,28,5/28/1966,13200
1966,5,29,5/29/1966,15400
1966,5,30,5/30/1966,15600
1966,5,31,5/31/1966,16400
1966,6,1,6/1/1966,18600
1966,6,2,6/2/1966,22700
1966,6,3,6/3/1966,25400
1966,6,4,6/4/1966,25400
1966,6,5,6/5/1966,26300
1966,6,6,6/6/1966,28600
1966,6,7,6/7/1966,30300
1966,6,8,6/8/1966,31800
1966,6,9,6/9/1966,34800
1966,6,10,6/10/1966,40700
1966,6,11,6/11/1966,45800
1966,6,12,6/12/1966,52400
1966,6,13,6/13/1966,56900
1966,6,14,6/14/1966,60800
1966,6,15,6/15/1966,64700
1966,6,16,6/16/1966,62100
1966,6,17,6/17/1966,56300
1966,6,18,6/18/1966,50700
1966,6,19,6/19/1966,45800
1966,6,20,6/20/1966,42200
1966,6,21,6/21/1966,38700
1966,6,22,6/22/1966,36700
1966,6,23,6/23/1966,35300
1966,6,24,6/24/1966,33600
1966,6,25,6/25/1966,32900
1966,6,26,6/26/1966,37800
1966,6,27,6/27/1966,31400
1966,6,28,6/28/1966,30600
1966,6,29,6/29/1966,30600
1966,6,30,6/30/1966,32100
1966,7,1,7/1/1966,35100
1966,7,2,7/2/1966,41700
1966,7,3,7/3/1966,50100
1966,7,4,7/4/1966,54300
1966,7,5,7/5/1966,56900
1966,7,6,7/6/1966,58200
1966,7,7,7/7/1966,59500
1966,7,8,7/8/1966,60200
1966,7,9,7/9/1966,56300
1966,7,10,7/10/1966,53500
1966,7,11,7/11/1966,53000
1966,7,12,7/12/1966,54300
1966,7,13,7/13/1966,54300
1966,7,14,7/14/1966,54300
1966,7,15,7/15/1966,56300
1966,7,16,7/16/1966,56900
1966,7,17,7/17/1966,56300
1966,7,18,7/18/1966,56300
1966,7,19,7/19/1966,55000
1966,7,20,7/20/1966,54300
1966,7,21,7/21/1966,52400
1966,7,22,7/22/1966,50700
1966,7,23,7/23/1966,49000
1966,7,24,7/24/1966,46200
1966,7,25,7/25/1966,44900
1966,7,26,7/26/1966,45800
1966,7,27,7/27/1966,45800
1966,7,28,7/28/1966,45800
1966,7,29,7/29/1966,44400
1966,7,30,7/30/1966,43500
1966,7,31,7/31/1966,43500
1966,8,1,8/1/1966,45800
1966,8,2,8/2/1966,47300
1966,8,3,8/3/1966,48400
1966,8,4,8/4/1966,49000
1966,8,5,8/5/1966,47800
1966,8,6,8/6/1966,50000
1966,8,7,8/7/1966,50700
1966,8,8,8/8/1966,53700
1966,8,9,8/9/1966,55000
1966,8,10,8/10/1966,56900
1966,8,11,8/11/1966,57600
1966,8,12,8/12/1966,57600
1966,8,13,8/13/1966,57600
1966,8,14,8/14/1966,57600
1966,8,15,8/15/1966,57600
1966,8,16,8/16/1966,57600
1966,8,17,8/17/1966,56900
1966,8,18,8/18/1966,56900
1966,8,19,8/19/1966,56200
1966,8,20,8/20/1966,54300
1966,8,21,8/21/1966,53700
1966,8,22,8/22/1966,55600
1966,8,23,8/23/1966,57600
1966,8,24,8/24/1966,62100
1966,8,25,8/25/1966,66200
1966,8,26,8/26/1966,68900
1966,8,27,8/27/1966,68000
1966,8,28,8/28/1966,66200
1966,8,29,8/29/1966,66200
1966,8,30,8/30/1966,67100
1966,8,31,8/31/1966,68900
1966,9,1,9/1/1966,68900
1966,9,2,9/2/1966,68000
1966,9,3,9/3/1966,66200
1966,9,4,9/4/1966,64700
1966,9,5,9/5/1966,62800
1966,9,6,9/6/1966,61500
1966,9,7,9/7/1966,59500
1966,9,8,9/8/1966,57600
1966,9,9,9/9/1966,56300
1966,9,10,9/10/1966,55600
1966,9,11,9/11/1966,55000
1966,9,12,9/12/1966,55000
1966,9,13,9/13/1966,55600
1966,9,14,9/14/1966,55600
1966,9,15,9/15/1966,55000
1966,9,16,9/16/1966,53700
1966,9,17,9/17/1966,52400
1966,9,18,9/18/1966,52400
1966,9,19,9/19/1966,51200
1966,9,20,9/20/1966,50100
1966,9,21,9/21/1966,47800
1966,9,22,9/22/1966,45300
1966,9,23,9/23/1966,43500
1966,9,24,9/24/1966,42200
1966,9,25,9/25/1966,40500
1966,9,26,9/26/1966,38300
1966,9,27,9/27/1966,35100
1966,9,28,9/28/1966,32900
1966,9,29,9/29/1966,30600
1966,9,30,9/30/1966,29300
1966,10,1,10/1/1966,27600
1966,10,2,10/2/1966,26600
1966,10,3,10/3/1966,26900
1966,10,4,10/4/1966,27200
1966,10,5,10/5/1966,27900
1966,10,6,10/6/1966,27600
1966,10,7,10/7/1966,29300
1966,10,8,10/8/1966,31000
1966,10,9,10/9/1966,30600
1966,10,10,10/10/1966,28600
1966,10,11,10/11/1966,26300
1966,10,12,10/12/1966,25000
1966,10,13,10/13/1966,24000
1966,10,14,10/14/1966,22400
1966,10,15,10/15/1966,21200
1966,10,16,10/16/1966,20500
1966,10,17,10/17/1966,19800
1966,10,18,10/18/1966,19300
1966,10,19,10/19/1966,18600
1966,10,20,10/20/1966,18200
1966,10,21,10/21/1966,17500
1966,10,22,10/22/1966,17300
1966,10,23,10/23/1966,16700
1966,10,24,10/24/1966,16300
1966,10,25,10/25/1966,16100
1966,10,26,10/26/1966,15800
1966,10,27,10/27/1966,15400
1966,10,28,10/28/1966,15200
1966,10,29,10/29/1966,15000
1966,10,30,10/30/1966,15000
1966,10,31,10/31/1966,14700
1966,11,1,11/1/1966,14100
1966,11,2,11/2/1966,13800
1966,11,3,11/3/1966,13400
1966,11,4,11/4/1966,13100
1966,11,5,11/5/1966,12700
1966,11,6,11/6/1966,12400
1966,11,7,11/7/1966,12200
1966,11,8,11/8/1966,12100
1966,11,9,11/9/1966,11700
1966,11,10,11/10/1966,11600
1966,11,11,11/11/1966,11400
1966,11,12,11/12/1966,11300
1966,11,13,11/13/1966,11100
1966,11,14,11/14/1966,11000
1966,11,15,11/15/1966,10800
1966,11,16,11/16/1966,10700
1966,11,17,11/17/1966,10500
1966,11,18,11/18/1966,10400
1966,11,19,11/19/1966,10200
1966,11,20,11/20/1966,10100
1966,11,21,11/21/1966,9960
1966,11,22,11/22/1966,9830
1966,11,23,11/23/1966,9960
1966,11,24,11/24/1966,10400
1966,11,25,11/25/1966,10500
1966,11,26,11/26/1966,10500
1966,11,27,11/27/1966,10200
1966,11,28,11/28/1966,9960
1966,11,29,11/29/1966,9830
1966,11,30,11/30/1966,9690
1966,12,1,12/1/1966,9560
1966,12,2,12/2/1966,9430
1966,12,3,12/3/1966,9430
1966,12,4,12/4/1966,9430
1966,12,5,12/5/1966,9430
1966,12,6,12/6/1966,9560
1966,12,7,12/7/1966,9430
1966,12,8,12/8/1966,9160
1966,12,9,12/9/1966,9030
1966,12,10,12/10/1966,8890
1966,12,11,12/11/1966,8760
1966,12,12,12/12/1966,8630
1966,12,13,12/13/1966,8630
1966,12,14,12/14/1966,8500
1966,12,15,12/15/1966,8230
1966,12,16,12/16/1966,8230
1966,12,17,12/17/1966,8100
1966,12,18,12/18/1966,7960
1966,12,19,12/19/1966,7960
1966,12,20,12/20/1966,7830
1966,12,21,12/21/1966,7830
1966,12,22,12/22/1966,7770
1966,12,23,12/23/1966,7770
1966,12,24,12/24/1966,7600
1966,12,25,12/25/1966,7600
1966,12,26,12/26/1966,7500
1966,12,27,12/27/1966,7410
1966,12,28,12/28/1966,7310
1966,12,29,12/29/1966,7220
1966,12,30,12/30/1966,7220
1966,12,31,12/31/1966,7020
1967,1,1,1/1/1967,7020
1967,1,2,1/2/1967,7020
1967,1,3,1/3/1967,6930
1967,1,4,1/4/1967,6930
1967,1,5,1/5/1967,6830
1967,1,6,1/6/1967,6830
1967,1,7,1/7/1967,6740
1967,1,8,1/8/1967,6650
1967,1,9,1/9/1967,6650
1967,1,10,1/10/1967,6560
1967,1,11,1/11/1967,6560
1967,1,12,1/12/1967,6470
1967,1,13,1/13/1967,6470
1967,1,14,1/14/1967,6380
1967,1,15,1/15/1967,6380
1967,1,16,1/16/1967,6380
1967,1,17,1/17/1967,6300
1967,1,18,1/18/1967,6380
1967,1,19,1/19/1967,6300
1967,1,20,1/20/1967,6300
1967,1,21,1/21/1967,6210
1967,1,22,1/22/1967,6120
1967,1,23,1/23/1967,6120
1967,1,24,1/24/1967,6030
1967,1,25,1/25/1967,5940
1967,1,26,1/26/1967,5860
1967,1,27,1/27/1967,5860
1967,1,28,1/28/1967,5780
1967,1,29,1/29/1967,5780
1967,1,30,1/30/1967,5700
1967,1,31,1/31/1967,5700
1967,2,1,2/1/1967,5620
1967,2,2,2/2/1967,5620
1967,2,3,2/3/1967,5540
1967,2,4,2/4/1967,5540
1967,2,5,2/5/1967,5540
1967,2,6,2/6/1967,5540
1967,2,7,2/7/1967,5540
1967,2,8,2/8/1967,5540
1967,2,9,2/9/1967,5540
1967,2,10,2/10/1967,5460
1967,2,11,2/11/1967,5460
1967,2,12,2/12/1967,5380
1967,2,13,2/13/1967,5540
1967,2,14,2/14/1967,5540
1967,2,15,2/15/1967,5540
1967,2,16,2/16/1967,5460
1967,2,17,2/17/1967,5540
1967,2,18,2/18/1967,5540
1967,2,19,2/19/1967,5540
1967,2,20,2/20/1967,5620
1967,2,21,2/21/1967,5620
1967,2,22,2/22/1967,5620
1967,2,23,2/23/1967,5620
1967,2,24,2/24/1967,5620
1967,2,25,2/25/1967,5620
1967,2,26,2/26/1967,5540
1967,2,27,2/27/1967,5540
1967,2,28,2/28/1967,5540
1967,3,1,3/1/1967,5620
1967,3,2,3/2/1967,5620
1967,3,3,3/3/1967,5780
1967,3,4,3/4/1967,5940
1967,3,5,3/5/1967,6210
1967,3,6,3/6/1967,6210
1967,3,7,3/7/1967,6120
1967,3,8,3/8/1967,5940
1967,3,9,3/9/1967,5860
1967,3,10,3/10/1967,5780
1967,3,11,3/11/1967,5780
1967,3,12,3/12/1967,5780
1967,3,13,3/13/1967,5860
1967,3,14,3/14/1967,6030
1967,3,15,3/15/1967,6210
1967,3,16,3/16/1967,6210
1967,3,17,3/17/1967,6300
1967,3,18,3/18/1967,6300
1967,3,19,3/19/1967,6300
1967,3,20,3/20/1967,6210
1967,3,21,3/21/1967,6300
1967,3,22,3/22/1967,6380
1967,3,23,3/23/1967,6470
1967,3,24,3/24/1967,6650
1967,3,25,3/25/1967,7020
1967,3,26,3/26/1967,7310
1967,3,27,3/27/1967,7700
1967,3,28,3/28/1967,7960
1967,3,29,3/29/1967,8100
1967,3,30,3/30/1967,8100
1967,3,31,3/31/1967,8100
1967,4,1,4/1/1967,7160
1967,4,2,4/2/1967,6990
1967,4,3,4/3/1967,6990
1967,4,4,4/4/1967,6990
1967,4,5,4/5/1967,6740
1967,4,6,4/6/1967,6990
1967,4,7,4/7/1967,7300
1967,4,8,4/8/1967,7300
1967,4,9,4/9/1967,6990
1967,4,10,4/10/1967,6740
1967,4,11,4/11/1967,6480
1967,4,12,4/12/1967,6340
1967,4,13,4/13/1967,6340
1967,4,14,4/14/1967,6340
1967,4,15,4/15/1967,6480
1967,4,16,4/16/1967,6340
1967,4,17,4/17/1967,6080
1967,4,18,4/18/1967,6080
1967,4,19,4/19/1967,6080
1967,4,20,4/20/1967,5940
1967,4,21,4/21/1967,6080
1967,4,22,4/22/1967,6480
1967,4,23,4/23/1967,6590
1967,4,24,4/24/1967,6740
1967,4,25,4/25/1967,6850
1967,4,26,4/26/1967,7300
1967,4,27,4/27/1967,7700
1967,4,28,4/28/1967,8150
1967,4,29,4/29/1967,8150
1967,4,30,4/30/1967,8150
1967,5,1,5/1/1967,8150
1967,5,2,5/2/1967,8150
1967,5,3,5/3/1967,8460
1967,5,4,5/4/1967,8940
1967,5,5,5/5/1967,9080
1967,5,6,5/6/1967,9710
1967,5,7,5/7/1967,10200
1967,5,8,5/8/1967,11400
1967,5,9,5/9/1967,12900
1967,5,10,5/10/1967,13600
1967,5,11,5/11/1967,14600
1967,5,12,5/12/1967,16700
1967,5,13,5/13/1967,17300
1967,5,14,5/14/1967,17500
1967,5,15,5/15/1967,17300
1967,5,16,5/16/1967,17100
1967,5,17,5/17/1967,17100
1967,5,18,5/18/1967,16900
1967,5,19,5/19/1967,16700
1967,5,20,5/20/1967,16300
1967,5,21,5/21/1967,16300
1967,5,22,5/22/1967,16100
1967,5,23,5/23/1967,15800
1967,5,24,5/24/1967,15400
1967,5,25,5/25/1967,15000
1967,5,26,5/26/1967,15000
1967,5,27,5/27/1967,15800
1967,5,28,5/28/1967,16500
1967,5,29,5/29/1967,16700
1967,5,30,5/30/1967,16700
1967,5,31,5/31/1967,17300
1967,6,1,6/1/1967,18000
1967,6,2,6/2/1967,18900
1967,6,3,6/3/1967,19600
1967,6,4,6/4/1967,20500
1967,6,5,6/5/1967,21500
