Year,Month,Day,Date,Q (m3/s)
1985,6,3,6/3/1985,2737.3
1985,6,4,6/4/1985,2924.2
1985,6,5,6/5/1985,3281.8
1985,6,6,6/6/1985,3113.5
1985,6,7,6/7/1985,3387.1
1985,6,8,6/8/1985,4182.6
1985,6,9,6/9/1985,4639.4
1985,6,10,6/10/1985,4689.2
1985,6,11,6/11/1985,4573.3
1985,6,12,6/12/1985,4214.7
1985,6,13,6/13/1985,3763.1
1985,6,14,6/14/1985,3618.5
1985,6,15,6/15/1985,3402.1
1985,6,16,6/16/1985,3165.2
1985,6,17,6/17/1985,3770.9
1985,6,18,6/18/1985,4929
1985,6,19,6/19/1985,5203.6
1985,6,20,6/20/1985,5298
1985,6,21,6/21/1985,5303.7
1985,6,22,6/22/1985,5175.1
1985,6,23,6/23/1985,4976.9
1985,6,24,6/24/1985,4789.1
1985,6,25,6/25/1985,4507.5
1985,6,26,6/26/1985,4214.7
1985,6,27,6/27/1985,3933
1985,6,28,6/28/1985,3613.3
1985,6,29,6/29/1985,3256.9
1985,6,30,6/30/1985,3018.2
1985,7,1,7/1/1985,2965.6
1985,7,2,7/2/1985,2926.5
1985,7,3,7/3/1985,2857.2
1985,7,4,7/4/1985,2833.9
1985,7,5,7/5/1985,2695.2
1985,7,6,7/6/1985,2561.5
1985,7,7,7/7/1985,2515.5
1985,7,8,7/8/1985,2515.5
1985,7,9,7/9/1985,2489.5
1985,7,10,7/10/1985,2440
1985,7,11,7/11/1985,2488.4
1985,7,12,7/12/1985,2635.8
1985,7,13,7/13/1985,2785.3
1985,7,14,7/14/1985,2832.8
1985,7,15,7/15/1985,2822.3
1985,7,16,7/16/1985,2832.8
1985,7,17,7/17/1985,2791.1
1985,7,18,7/18/1985,2650.2
1985,7,19,7/19/1985,2524.2
1985,7,20,7/20/1985,2381.5
1985,7,21,7/21/1985,2249.4
1985,7,22,7/22/1985,2237.1
1985,7,23,7/23/1985,2372
1985,7,24,7/24/1985,2359.3
1985,7,25,7/25/1985,2293.6
1985,7,26,7/26/1985,2308.2
1985,7,27,7/27/1985,2571.4
1985,7,28,7/28/1985,2785.3
1985,7,29,7/29/1985,2820
1985,7,30,7/30/1985,2747.5
1985,7,31,7/31/1985,2630.1
1985,8,1,8/1/1985,2645.8
1985,8,2,8/2/1985,2518.9
1985,8,3,8/3/1985,2443.2
1985,8,4,8/4/1985,2369.9
1985,8,5,8/5/1985,2474.4
1985,8,6,8/6/1985,2625.7
1985,8,7,8/7/1985,2635.8
1985,8,8,8/8/1985,2619
1985,8,9,8/9/1985,2521
1985,8,10,8/10/1985,2328
1985,8,11,8/11/1985,2164.3
1985,8,12,8/12/1985,2274.1
1985,8,13,8/13/1985,2289.5
1985,8,14,8/14/1985,2281.3
1985,8,15,8/15/1985,2169.3
1985,8,16,8/16/1985,2029.3
1985,8,17,8/17/1985,1882.3
1985,8,18,8/18/1985,1867.6
1985,8,19,8/19/1985,2013
1985,8,20,8/20/1985,2075.1
1985,8,21,8/21/1985,2007.1
1985,8,22,8/22/1985,1897.2
1985,8,23,8/23/1985,1813.4
1985,8,24,8/24/1985,1746.8
1985,8,25,8/25/1985,1746.8
1985,8,26,8/26/1985,1831.7
1985,8,27,8/27/1985,2305.1
1985,8,28,8/28/1985,2455
1985,8,29,8/29/1985,2331.1
1985,8,30,8/30/1985,2194.5
1985,8,31,8/31/1985,2099.7
1985,9,1,9/1/1985,2044.9
1985,9,2,9/2/1985,2023.5
1985,9,3,9/3/1985,1932
1985,9,4,9/4/1985,1830.8
1985,9,5,9/5/1985,1741.4
1985,9,6,9/6/1985,1737.9
1985,9,7,9/7/1985,1861
1985,9,8,9/8/1985,1810.8
1985,9,9,9/9/1985,1824.4
1985,9,10,9/10/1985,1960.3
1985,9,11,9/11/1985,2304.1
1985,9,12,9/12/1985,2466.9
1985,9,13,9/13/1985,2456.1
1985,9,14,9/14/1985,2472.2
1985,9,15,9/15/1985,2419.7
1985,9,16,9/16/1985,2466.9
1985,9,17,9/17/1985,2433.5
1985,9,18,9/18/1985,2307.1
1985,9,19,9/19/1985,2156.3
1985,9,20,9/20/1985,2049.7
1985,9,21,9/21/1985,1969.8
1985,9,22,9/22/1985,2131.4
1985,9,23,9/23/1985,2259.7
1985,9,24,9/24/1985,2157.3
1985,9,25,9/25/1985,2108.5
1985,9,26,9/26/1985,2399.5
1985,9,27,9/27/1985,2575.8
1985,9,28,9/28/1985,2585.8
1985,9,29,9/29/1985,2469
1985,9,30,9/30/1985,2430.3
1985,10,1,10/1/1985,2446.4
1985,10,2,10/2/1985,2260.7
1985,10,3,10/3/1985,2013
1985,10,4,10/4/1985,1769.1
1985,10,5,10/5/1985,1531
1985,10,6,10/6/1985,1310.9
1985,10,7,10/7/1985,1147.4
1985,10,8,10/8/1985,994.1
1985,10,9,10/9/1985,872.4
1985,10,10,10/10/1985,782.2
1985,10,11,10/11/1985,700.8
1985,10,12,10/12/1985,645.6
1985,10,13,10/13/1985,599.1
1985,10,14,10/14/1985,565.1
1985,10,15,10/15/1985,534.2
1985,10,16,10/16/1985,528.2
1985,10,17,10/17/1985,551.3
1985,10,18,10/18/1985,593.2
1985,10,19,10/19/1985,624.2
1985,10,20,10/20/1985,692.4
1985,10,21,10/21/1985,741.4
1985,10,22,10/22/1985,686
1985,10,23,10/23/1985,596
1985,10,24,10/24/1985,530.9
1985,10,25,10/25/1985,478.6
1985,10,26,10/26/1985,452.6
1985,10,27,10/27/1985,442.5
1985,10,28,10/28/1985,419.1
1985,10,29,10/29/1985,389.8
1985,10,30,10/30/1985,363.1
1985,10,31,10/31/1985,340.6
1985,11,1,11/1/1985,319.8
1985,11,2,11/2/1985,301.8
1985,11,3,11/3/1985,285.5
1985,11,4,11/4/1985,270.5
1985,11,5,11/5/1985,258.4
1985,11,6,11/6/1985,253.2
1985,11,7,11/7/1985,249.3
1985,11,8,11/8/1985,243.9
1985,11,9,11/9/1985,236.5
1985,11,10,11/10/1985,228.3
1985,11,11,11/11/1985,222.3
1985,11,12,11/12/1985,215.4
1985,11,13,11/13/1985,211.6
1985,11,14,11/14/1985,205.8
1985,11,15,11/15/1985,201
1985,11,16,11/16/1985,195.9
1985,11,17,11/17/1985,190
1985,11,18,11/18/1985,184.9
1985,11,19,11/19/1985,182.7
1985,11,20,11/20/1985,179.5
1985,11,21,11/21/1985,178.3
1985,11,22,11/22/1985,181.3
1985,11,23,11/23/1985,230.8
1985,11,24,11/24/1985,225.8
1985,11,25,11/25/1985,215
1985,11,26,11/26/1985,199.3
1985,11,27,11/27/1985,186.8
1985,11,28,11/28/1985,173.7
1985,11,29,11/29/1985,164.2
1985,11,30,11/30/1985,155
1985,12,1,12/1/1985,151
1985,12,2,12/2/1985,146
1985,12,3,12/3/1985,142
1985,12,4,12/4/1985,139
1985,12,5,12/5/1985,139
1985,12,6,12/6/1985,138
1985,12,7,12/7/1985,137
1985,12,8,12/8/1985,136
1985,12,9,12/9/1985,136
1985,12,10,12/10/1985,134
1985,12,11,12/11/1985,133
1985,12,12,12/12/1985,132
1985,12,13,12/13/1985,130
1985,12,14,12/14/1985,129
1985,12,15,12/15/1985,127
1985,12,16,12/16/1985,124
1985,12,17,12/17/1985,122
1985,12,18,12/18/1985,122
1985,12,19,12/19/1985,121
1985,12,20,12/20/1985,120
1985,12,21,12/21/1985,118
1985,12,22,12/22/1985,115
1985,12,23,12/23/1985,115
1985,12,24,12/24/1985,114
1985,12,25,12/25/1985,111
1985,12,26,12/26/1985,109
1985,12,27,12/27/1985,107
1985,12,28,12/28/1985,108
1985,12,29,12/29/1985,111
1985,12,30,12/30/1985,110
1985,12,31,12/31/1985,113
1986,1,1,1/1/1986,117
1986,1,2,1/2/1986,118
1986,1,3,1/3/1986,117
1986,1,4,1/4/1986,113
1986,1,5,1/5/1986,111
1986,1,6,1/6/1986,110
1986,1,7,1/7/1986,105
1986,1,8,1/8/1986,102
1986,1,9,1/9/1986,99.8
1986,1,10,1/10/1986,99.3
1986,1,11,1/11/1986,98.9
1986,1,12,1/12/1986,98.4
1986,1,13,1/13/1986,98
1986,1,14,1/14/1986,97.6
1986,1,15,1/15/1986,97.1
1986,1,16,1/16/1986,96.7
1986,1,17,1/17/1986,96.3
1986,1,18,1/18/1986,96.7
1986,1,19,1/19/1986,102
1986,1,20,1/20/1986,104
1986,1,21,1/21/1986,108
1986,1,22,1/22/1986,109
1986,1,23,1/23/1986,108
1986,1,24,1/24/1986,106
1986,1,25,1/25/1986,103
1986,1,26,1/26/1986,100
1986,1,27,1/27/1986,99.2
1986,1,28,1/28/1986,91.3
1986,1,29,1/29/1986,91
1986,1,30,1/30/1986,88.5
1986,1,31,1/31/1986,86.4
1986,2,1,2/1/1986,83.5
1986,2,2,2/2/1986,82.5
1986,2,3,2/3/1986,82
1986,2,4,2/4/1986,88.4
1986,2,5,2/5/1986,93.1
1986,2,6,2/6/1986,91.9
1986,2,7,2/7/1986,95.9
1986,2,8,2/8/1986,92.7
1986,2,9,2/9/1986,87.8
1986,2,10,2/10/1986,84.6
1986,2,11,2/11/1986,81.4
1986,2,12,2/12/1986,80.6
1986,2,13,2/13/1986,80.4
1986,2,14,2/14/1986,80.5
1986,2,15,2/15/1986,80
1986,2,16,2/16/1986,80.2
1986,2,17,2/17/1986,80.3
1986,2,18,2/18/1986,81
1986,2,19,2/19/1986,84.3
1986,2,20,2/20/1986,88.3
1986,2,21,2/21/1986,88.9
1986,2,22,2/22/1986,87.3
1986,2,23,2/23/1986,83.7
1986,2,24,2/24/1986,80.4
1986,2,25,2/25/1986,78.8
1986,2,26,2/26/1986,77.2
1986,2,27,2/27/1986,76.3
1986,2,28,2/28/1986,74.9
1986,3,1,3/1/1986,73.2
1986,3,2,3/2/1986,70.6
1986,3,3,3/3/1986,69.7
1986,3,4,3/4/1986,69.7
1986,3,5,3/5/1986,69.7
1986,3,6,3/6/1986,69
1986,3,7,3/7/1986,68.3
1986,3,8,3/8/1986,67.4
1986,3,9,3/9/1986,65.8
1986,3,10,3/10/1986,65.9
1986,3,11,3/11/1986,66.9
1986,3,12,3/12/1986,67.6
1986,3,13,3/13/1986,67.6
1986,3,14,3/14/1986,67.5
1986,3,15,3/15/1986,69
1986,3,16,3/16/1986,71.4
1986,3,17,3/17/1986,69
1986,3,18,3/18/1986,68.8
1986,3,19,3/19/1986,68.5
1986,3,20,3/20/1986,68.1
1986,3,21,3/21/1986,67.9
1986,3,22,3/22/1986,67.4
1986,3,23,3/23/1986,67
1986,3,24,3/24/1986,65.7
1986,3,25,3/25/1986,64.7
1986,3,26,3/26/1986,63.9
1986,3,27,3/27/1986,62.8
1986,3,28,3/28/1986,62.4
1986,3,29,3/29/1986,61.7
1986,3,30,3/30/1986,61.8
1986,3,31,3/31/1986,62.1
1986,4,1,4/1/1986,63.4
1986,4,2,4/2/1986,64.8
1986,4,3,4/3/1986,66.5
1986,4,4,4/4/1986,71
1986,4,5,4/5/1986,78.5
1986,4,6,4/6/1986,82.4
1986,4,7,4/7/1986,91.5
1986,4,8,4/8/1986,93.6
1986,4,9,4/9/1986,99.6
1986,4,10,4/10/1986,113
1986,4,11,4/11/1986,134
1986,4,12,4/12/1986,165.5
1986,4,13,4/13/1986,211.1
1986,4,14,4/14/1986,231.7
1986,4,15,4/15/1986,280.4
1986,4,16,4/16/1986,522.3
1986,4,17,4/17/1986,698.8
1986,4,18,4/18/1986,1044.9
1986,4,19,4/19/1986,1247.2
1986,4,20,4/20/1986,1111
1986,4,21,4/21/1986,945.3
1986,4,22,4/22/1986,800.5
1986,4,23,4/23/1986,656.7
1986,4,24,4/24/1986,573.5
1986,4,25,4/25/1986,507.7
1986,4,26,4/26/1986,475.6
1986,4,27,4/27/1986,475.5
1986,4,28,4/28/1986,479.4
1986,4,29,4/29/1986,461.8
1986,4,30,4/30/1986,460.1
1986,5,1,5/1/1986,469.5
1986,5,2,5/2/1986,473.6
1986,5,3,5/3/1986,475.4
1986,5,4,5/4/1986,465.1
1986,5,5,5/5/1986,451
1986,5,6,5/6/1986,450.9
1986,5,7,5/7/1986,482.5
1986,5,8,5/8/1986,547
1986,5,9,5/9/1986,571.2
1986,5,10,5/10/1986,526.9
1986,5,11,5/11/1986,459
1986,5,12,5/12/1986,398.4
1986,5,13,5/13/1986,339
1986,5,14,5/14/1986,302.2
1986,5,15,5/15/1986,296.2
1986,5,16,5/16/1986,316.1
1986,5,17,5/17/1986,327.8
1986,5,18,5/18/1986,336.7
1986,5,19,5/19/1986,318.2
1986,5,20,5/20/1986,282.8
1986,5,21,5/21/1986,247.9
1986,5,22,5/22/1986,224.5
1986,5,23,5/23/1986,203.6
1986,5,24,5/24/1986,185.6
1986,5,25,5/25/1986,172.7
1986,5,26,5/26/1986,163
1986,5,27,5/27/1986,151
1986,5,28,5/28/1986,138
1986,5,29,5/29/1986,124
1986,5,30,5/30/1986,116
1986,5,31,5/31/1986,107
1986,6,1,6/1/1986,101
1986,6,2,6/2/1986,98.3
1986,6,3,6/3/1986,96.8
1986,6,4,6/4/1986,95
1986,6,5,6/5/1986,91.6
1986,6,6,6/6/1986,96.2
1986,6,7,6/7/1986,104
1986,6,8,6/8/1986,112
1986,6,9,6/9/1986,118
1986,6,10,6/10/1986,148.1
1986,6,11,6/11/1986,443
1986,6,12,6/12/1986,494.8
1986,6,13,6/13/1986,483.3
1986,6,14,6/14/1986,480.4
1986,6,15,6/15/1986,532.7
1986,6,16,6/16/1986,709.6
1986,6,17,6/17/1986,768.1
1986,6,18,6/18/1986,820.1
1986,6,19,6/19/1986,839.5
1986,6,20,6/20/1986,766.9
1986,6,21,6/21/1986,726.7
1986,6,22,6/22/1986,776.6
1986,6,23,6/23/1986,774.9
1986,6,24,6/24/1986,1000.6
1986,6,25,6/25/1986,1195.3
1986,6,26,6/26/1986,1170.2
1986,6,27,6/27/1986,1043.6
1986,6,28,6/28/1986,1084.9
1986,6,29,6/29/1986,1120.1
1986,6,30,6/30/1986,1119.4
1986,7,1,7/1/1986,1132.7
1986,7,2,7/2/1986,1111.7
1986,7,3,7/3/1986,1277.6
1986,7,4,7/4/1986,1344.5
1986,7,5,7/5/1986,1250.1
1986,7,6,7/6/1986,1080.8
1986,7,7,7/7/1986,940.9
1986,7,8,7/8/1986,915.2
1986,7,9,7/9/1986,1005.8
1986,7,10,7/10/1986,1141.1
1986,7,11,7/11/1986,1140.4
1986,7,12,7/12/1986,1071.9
1986,7,13,7/13/1986,1223.6
1986,7,14,7/14/1986,1709.5
1986,7,15,7/15/1986,1900.1
1986,7,16,7/16/1986,1812.5
1986,7,17,7/17/1986,1736.1
1986,7,18,7/18/1986,2007.1
1986,7,19,7/19/1986,2309.2
1986,7,20,7/20/1986,2493.8
1986,7,21,7/21/1986,2652.5
1986,7,22,7/22/1986,2571.4
1986,7,23,7/23/1986,2386.8
1986,7,24,7/24/1986,2331.1
1986,7,25,7/25/1986,2335.3
1986,7,26,7/26/1986,2344.7
1986,7,27,7/27/1986,2325.9
1986,7,28,7/28/1986,2434.6
1986,7,29,7/29/1986,2733.9
1986,7,30,7/30/1986,2787.6
1986,7,31,7/31/1986,2631.2
1986,8,1,8/1/1986,2444.3
1986,8,2,8/2/1986,2332.1
1986,8,3,8/3/1986,2171.4
1986,8,4,8/4/1986,1970.7
1986,8,5,8/5/1986,1769.1
1986,8,6,8/6/1986,1645.9
1986,8,7,8/7/1986,1480.9
1986,8,8,8/8/1986,1295
1986,8,9,8/9/1986,1153.8
1986,8,10,8/10/1986,1010.5
1986,8,11,8/11/1986,865.8
1986,8,12,8/12/1986,749.2
1986,8,13,8/13/1986,658.4
1986,8,14,8/14/1986,665.2
1986,8,15,8/15/1986,790.7
1986,8,16,8/16/1986,990.2
1986,8,17,8/17/1986,1206.8
1986,8,18,8/18/1986,1478.5
1986,8,19,8/19/1986,1885.2
1986,8,20,8/20/1986,2106.6
1986,8,21,8/21/1986,2091.8
1986,8,22,8/22/1986,2078
1986,8,23,8/23/1986,2094.7
1986,8,24,8/24/1986,2100.7
1986,8,25,8/25/1986,2183.4
1986,8,26,8/26/1986,2270
1986,8,27,8/27/1986,2257.6
1986,8,28,8/28/1986,2105.6
1986,8,29,8/29/1986,1950.8
1986,8,30,8/30/1986,1942.3
1986,8,31,8/31/1986,1941.4
1986,9,1,9/1/1986,1874
1986,9,2,9/2/1986,1932
1986,9,3,9/3/1986,2199.5
1986,9,4,9/4/1986,2378.3
1986,9,5,9/5/1986,2378.3
1986,9,6,9/6/1986,2230
1986,9,7,9/7/1986,2124.4
1986,9,8,9/8/1986,1989.9
1986,9,9,9/9/1986,1922.6
1986,9,10,9/10/1986,1939.5
1986,9,11,9/11/1986,2142.3
1986,9,12,9/12/1986,2344.7
1986,9,13,9/13/1986,2494.9
1986,9,14,9/14/1986,2479.8
1986,9,15,9/15/1986,2412.2
1986,9,16,9/16/1986,2281.3
1986,9,17,9/17/1986,2115.5
1986,9,18,9/18/1986,1938.6
1986,9,19,9/19/1986,1758.4
1986,9,20,9/20/1986,1536.8
1986,9,21,9/21/1986,1313.2
1986,9,22,9/22/1986,1119.4
1986,9,23,9/23/1986,994.8
1986,9,24,9/24/1986,879.7
1986,9,25,9/25/1986,821.9
1986,9,26,9/26/1986,829.5
1986,9,27,9/27/1986,795.3
1986,9,28,9/28/1986,729.4
1986,9,29,9/29/1986,702
1986,9,30,9/30/1986,689.2
1986,10,1,10/1/1986,743.6
1986,10,2,10/2/1986,1046.3
1986,10,3,10/3/1986,1563.5
1986,10,4,10/4/1986,1652
1986,10,5,10/5/1986,1590.4
1986,10,6,10/6/1986,1604.8
1986,10,7,10/7/1986,2075.1
1986,10,8,10/8/1986,2843.2
1986,10,9,10/9/1986,4444.7
1986,10,10,10/10/1986,5092.7
1986,10,11,10/11/1986,5189.4
1986,10,12,10/12/1986,5175.1
1986,10,13,10/13/1986,4974
1986,10,14,10/14/1986,4447.4
1986,10,15,10/15/1986,3875.2
1986,10,16,10/16/1986,3435
1986,10,17,10/17/1986,2983.5
1986,10,18,10/18/1986,2740.6
1986,10,19,10/19/1986,2522.1
1986,10,20,10/20/1986,2294.7
1986,10,21,10/21/1986,2067.3
1986,10,22,10/22/1986,1836.3
1986,10,23,10/23/1986,1615.1
1986,10,24,10/24/1986,1409.4
1986,10,25,10/25/1986,1224.4
1986,10,26,10/26/1986,1063.1
1986,10,27,10/27/1986,937.1
1986,10,28,10/28/1986,834.8
1986,10,29,10/29/1986,753
1986,10,30,10/30/1986,684
1986,10,31,10/31/1986,596.8
1986,11,1,11/1/1986,542.3
1986,11,2,11/2/1986,498.4
1986,11,3,11/3/1986,458.7
1986,11,4,11/4/1986,424.8
1986,11,5,11/5/1986,391.3
1986,11,6,11/6/1986,358.3
1986,11,7,11/7/1986,332.3
1986,11,8,11/8/1986,323.5
1986,11,9,11/9/1986,344.5
1986,11,10,11/10/1986,871.2
1986,11,11,11/11/1986,2058.5
1986,11,12,11/12/1986,2182.4
1986,11,13,11/13/1986,1818.9
1986,11,14,11/14/1986,1499.7
1986,11,15,11/15/1986,1225.8
1986,11,16,11/16/1986,1003.9
1986,11,17,11/17/1986,827.8
1986,11,18,11/18/1986,700.3
1986,11,19,11/19/1986,529.4
1986,11,20,11/20/1986,480.9
1986,11,21,11/21/1986,437.9
1986,11,22,11/22/1986,406.4
1986,11,23,11/23/1986,376.6
1986,11,24,11/24/1986,351.2
1986,11,25,11/25/1986,329.9
1986,11,26,11/26/1986,308.6
1986,11,27,11/27/1986,290.3
1986,11,28,11/28/1986,278.2
1986,11,29,11/29/1986,267.8
1986,11,30,11/30/1986,256.6
1986,12,1,12/1/1986,246.6
1986,12,2,12/2/1986,236.1
1986,12,3,12/3/1986,227
1986,12,4,12/4/1986,217
1986,12,5,12/5/1986,210.1
1986,12,6,12/6/1986,204.2
1986,12,7,12/7/1986,196.7
1986,12,8,12/8/1986,189.5
1986,12,9,12/9/1986,183.4
1986,12,10,12/10/1986,179
1986,12,11,12/11/1986,176.6
1986,12,12,12/12/1986,172.6
1986,12,13,12/13/1986,169.6
1986,12,14,12/14/1986,164.9
1986,12,15,12/15/1986,163.7
1986,12,16,12/16/1986,165.6
1986,12,17,12/17/1986,163
1986,12,18,12/18/1986,160.4
1986,12,19,12/19/1986,155.3
1986,12,20,12/20/1986,154.2
1986,12,21,12/21/1986,153
1986,12,22,12/22/1986,151.8
1986,12,23,12/23/1986,149.7
1986,12,24,12/24/1986,148.7
1986,12,25,12/25/1986,149.6
1986,12,26,12/26/1986,147.4
1986,12,27,12/27/1986,145.3
1986,12,28,12/28/1986,142.1
1986,12,29,12/29/1986,141.1
1986,12,30,12/30/1986,138
1986,12,31,12/31/1986,131
1987,1,1,1/1/1987,129
1987,1,2,1/2/1987,129
1987,1,3,1/3/1987,131
1987,1,4,1/4/1987,131
1987,1,5,1/5/1987,131
1987,1,6,1/6/1987,131
1987,1,7,1/7/1987,129
1987,1,8,1/8/1987,127
1987,1,9,1/9/1987,125
1987,1,10,1/10/1987,126
1987,1,11,1/11/1987,130
1987,1,12,1/12/1987,135
1987,1,13,1/13/1987,135
1987,1,14,1/14/1987,133
1987,1,15,1/15/1987,131
1987,1,16,1/16/1987,128
1987,1,17,1/17/1987,126
1987,1,18,1/18/1987,122
1987,1,19,1/19/1987,119
1987,1,20,1/20/1987,117
1987,1,21,1/21/1987,114
1987,1,22,1/22/1987,112
1987,1,23,1/23/1987,110
1987,1,24,1/24/1987,108
1987,1,25,1/25/1987,107
1987,1,26,1/26/1987,105
1987,1,27,1/27/1987,103
1987,1,28,1/28/1987,98.9
1987,1,29,1/29/1987,92.7
1987,1,30,1/30/1987,89.8
1987,1,31,1/31/1987,89
1987,2,1,2/1/1987,88.8
1987,2,2,2/2/1987,87.9
1987,2,3,2/3/1987,87.7
1987,2,4,2/4/1987,88.1
1987,2,5,2/5/1987,88
1987,2,6,2/6/1987,86.5
1987,2,7,2/7/1987,86.8
1987,2,8,2/8/1987,88.7
1987,2,9,2/9/1987,95.1
1987,2,10,2/10/1987,111
1987,2,11,2/11/1987,110
1987,2,12,2/12/1987,107
1987,2,13,2/13/1987,102
1987,2,14,2/14/1987,98.4
1987,2,15,2/15/1987,93.3
1987,2,16,2/16/1987,89.4
1987,2,17,2/17/1987,87.3
1987,2,18,2/18/1987,85.2
1987,2,19,2/19/1987,82.2
1987,2,20,2/20/1987,80.2
1987,2,21,2/21/1987,80.1
1987,2,22,2/22/1987,80.2
1987,2,23,2/23/1987,78.9
1987,2,24,2/24/1987,77.3
1987,2,25,2/25/1987,75.3
1987,2,26,2/26/1987,72.1
1987,2,27,2/27/1987,69
1987,2,28,2/28/1987,69.1
1987,3,1,3/1/1987,70.9
1987,3,2,3/2/1987,71.6
1987,3,3,3/3/1987,72.3
1987,3,4,3/4/1987,73.3
1987,3,5,3/5/1987,71.3
1987,3,6,3/6/1987,67.7
1987,3,7,3/7/1987,65.6
1987,3,8,3/8/1987,66.7
1987,3,9,3/9/1987,68.1
1987,3,10,3/10/1987,71.8
1987,3,11,3/11/1987,74.9
1987,3,12,3/12/1987,80.3
1987,3,13,3/13/1987,90.1
1987,3,14,3/14/1987,105
1987,3,15,3/15/1987,120
1987,3,16,3/16/1987,139.4
1987,3,17,3/17/1987,153.4
1987,3,18,3/18/1987,154.7
1987,3,19,3/19/1987,170.8
1987,3,20,3/20/1987,193.4
1987,3,21,3/21/1987,205.1
1987,3,22,3/22/1987,218.7
1987,3,23,3/23/1987,226.1
1987,3,24,3/24/1987,213.9
1987,3,25,3/25/1987,194.9
1987,3,26,3/26/1987,179.6
1987,3,27,3/27/1987,162.1
1987,3,28,3/28/1987,143
1987,3,29,3/29/1987,128
1987,3,30,3/30/1987,116
1987,3,31,3/31/1987,107
1987,4,1,4/1/1987,119
1987,4,2,4/2/1987,116
1987,4,3,4/3/1987,119
1987,4,4,4/4/1987,129
1987,4,5,4/5/1987,231.7
1987,4,6,4/6/1987,279.2
1987,4,7,4/7/1987,270.1
1987,4,8,4/8/1987,254.1
1987,4,9,4/9/1987,243.3
1987,4,10,4/10/1987,281.7
1987,4,11,4/11/1987,828.3
1987,4,12,4/12/1987,1168.8
1987,4,13,4/13/1987,1270.9
1987,4,14,4/14/1987,1269.4
1987,4,15,4/15/1987,1274.7
1987,4,16,4/16/1987,1097.2
1987,4,17,4/17/1987,856.8
1987,4,18,4/18/1987,515.7
1987,4,19,4/19/1987,411.8
1987,4,20,4/20/1987,335.5
1987,4,21,4/21/1987,280.8
1987,4,22,4/22/1987,238.2
1987,4,23,4/23/1987,205.2
1987,4,24,4/24/1987,192
1987,4,25,4/25/1987,201.9
1987,4,26,4/26/1987,334.2
1987,4,27,4/27/1987,815.5
1987,4,28,4/28/1987,883.3
1987,4,29,4/29/1987,764.7
1987,4,30,4/30/1987,681.9
1987,5,1,5/1/1987,502.8
1987,5,2,5/2/1987,498.7
1987,5,3,5/3/1987,492.7
1987,5,4,5/4/1987,445.7
1987,5,5,5/5/1987,401.4
1987,5,6,5/6/1987,374.3
1987,5,7,5/7/1987,357.4
1987,5,8,5/8/1987,346.1
1987,5,9,5/9/1987,353.8
1987,5,10,5/10/1987,369.8
1987,5,11,5/11/1987,392.1
1987,5,12,5/12/1987,398.1
1987,5,13,5/13/1987,369.4
1987,5,14,5/14/1987,325.3
1987,5,15,5/15/1987,283.5
1987,5,16,5/16/1987,248.9
1987,5,17,5/17/1987,222.4
1987,5,18,5/18/1987,202.4
1987,5,19,5/19/1987,193.5
1987,5,20,5/20/1987,201.4
1987,5,21,5/21/1987,210.1
1987,5,22,5/22/1987,212.4
1987,5,23,5/23/1987,217.6
1987,5,24,5/24/1987,244.8
1987,5,25,5/25/1987,322.1
1987,5,26,5/26/1987,336.9
1987,5,27,5/27/1987,340.8
1987,5,28,5/28/1987,317.6
1987,5,29,5/29/1987,279.1
1987,5,30,5/30/1987,249.1
1987,5,31,5/31/1987,228.4
1987,6,1,6/1/1987,227.6
1987,6,2,6/2/1987,245.4
1987,6,3,6/3/1987,257.3
1987,6,4,6/4/1987,270.5
1987,6,5,6/5/1987,311.2
1987,6,6,6/6/1987,1891.7
1987,6,7,6/7/1987,2662.6
1987,6,8,6/8/1987,2746.4
1987,6,9,6/9/1987,2500.4
1987,6,10,6/10/1987,2254.5
1987,6,11,6/11/1987,2162.3
1987,6,12,6/12/1987,2320.6
1987,6,13,6/13/1987,2890
1987,6,14,6/14/1987,3281.8
1987,6,15,6/15/1987,3125.8
1987,6,16,6/16/1987,2814.2
1987,6,17,6/17/1987,2539.6
1987,6,18,6/18/1987,2340.5
1987,6,19,6/19/1987,2119.5
1987,6,20,6/20/1987,1898.2
1987,6,21,6/21/1987,1759.3
1987,6,22,6/22/1987,1610.8
1987,6,23,6/23/1987,1403.1
1987,6,24,6/24/1987,1289.7
1987,6,25,6/25/1987,1636.5
1987,6,26,6/26/1987,2043
1987,6,27,6/27/1987,2185.4
1987,6,28,6/28/1987,2103.6
1987,6,29,6/29/1987,2019.7
1987,6,30,6/30/1987,2258.6
1987,7,1,7/1/1987,2346.8
1987,7,2,7/2/1987,2293.6
1987,7,3,7/3/1987,2169.3
1987,7,4,7/4/1987,2018.7
1987,7,5,7/5/1987,1864.8
1987,7,6,7/6/1987,1813.4
1987,7,7,7/7/1987,1856.4
1987,7,8,7/8/1987,1929.1
1987,7,9,7/9/1987,2178.3
1987,7,10,7/10/1987,2528.6
1987,7,11,7/11/1987,2639
1987,7,12,7/12/1987,2415.4
1987,7,13,7/13/1987,2192.5
1987,7,14,7/14/1987,2010
1987,7,15,7/15/1987,1832.6
1987,7,16,7/16/1987,1661.5
1987,7,17,7/17/1987,1569.4
1987,7,18,7/18/1987,1845.4
1987,7,19,7/19/1987,2068.2
1987,7,20,7/20/1987,2201.6
