Year,Month,Day,Date,Q (m3/s)
1957,12,18,12/18/1957,4750
1957,12,19,12/19/1957,4700
1957,12,20,12/20/1957,4700
1957,12,21,12/21/1957,4610
1957,12,22,12/22/1957,4610
1957,12,23,12/23/1957,4530
1957,12,24,12/24/1957,4530
1957,12,25,12/25/1957,4470
1957,12,26,12/26/1957,4470
1957,12,27,12/27/1957,4410
1957,12,28,12/28/1957,4410
1957,12,29,12/29/1957,4410
1957,12,30,12/30/1957,4410
1957,12,31,12/31/1957,4330
1958,1,1,1/1/1958,4190
1958,1,2,1/2/1958,4130
1958,1,3,1/3/1958,4080
1958,1,4,1/4/1958,3990
1958,1,5,1/5/1958,3930
1958,1,6,1/6/1958,3930
1958,1,7,1/7/1958,3850
1958,1,8,1/8/1958,3790
1958,1,9,1/9/1958,3790
1958,1,10,1/10/1958,3740
1958,1,11,1/11/1958,3740
1958,1,12,1/12/1958,3740
1958,1,13,1/13/1958,3680
1958,1,14,1/14/1958,3590
1958,1,15,1/15/1958,3590
1958,1,16,1/16/1958,3590
1958,1,17,1/17/1958,3590
1958,1,18,1/18/1958,3590
1958,1,19,1/19/1958,3540
1958,1,20,1/20/1958,3540
1958,1,21,1/21/1958,3480
1958,1,22,1/22/1958,3480
1958,1,23,1/23/1958,3480
1958,1,24,1/24/1958,3480
1958,1,25,1/25/1958,3400
1958,1,26,1/26/1958,3340
1958,1,27,1/27/1958,3340
1958,1,28,1/28/1958,3340
1958,1,29,1/29/1958,3340
1958,1,30,1/30/1958,3350
1958,1,31,1/31/1958,3280
1958,2,1,2/1/1958,3280
1958,2,2,2/2/1958,3280
1958,2,3,2/3/1958,3230
1958,2,4,2/4/1958,3230
1958,2,5,2/5/1958,3230
1958,2,6,2/6/1958,3280
1958,2,7,2/7/1958,3280
1958,2,8,2/8/1958,3280
1958,2,9,2/9/1958,3230
1958,2,10,2/10/1958,3170
1958,2,11,2/11/1958,3170
1958,2,12,2/12/1958,3110
1958,2,13,2/13/1958,3110
1958,2,14,2/14/1958,3110
1958,2,15,2/15/1958,3110
1958,2,16,2/16/1958,3110
1958,2,17,2/17/1958,3030
1958,2,18,2/18/1958,2970
1958,2,19,2/19/1958,2910
1958,2,20,2/20/1958,2910
1958,2,21,2/21/1958,2860
1958,2,22,2/22/1958,2800
1958,2,23,2/23/1958,2740
1958,2,24,2/24/1958,2680
1958,2,25,2/25/1958,2680
1958,2,26,2/26/1958,2630
1958,2,27,2/27/1958,2510
1958,2,28,2/28/1958,2510
1958,3,1,3/1/1958,2510
1958,3,2,3/2/1958,2460
1958,3,3,3/3/1958,2460
1958,3,4,3/4/1958,2460
1958,3,5,3/5/1958,2460
1958,3,6,3/6/1958,2460
1958,3,7,3/7/1958,2460
1958,3,8,3/8/1958,2460
1958,3,9,3/9/1958,2460
1958,3,10,3/10/1958,2460
1958,3,11,3/11/1958,2460
1958,3,12,3/12/1958,2460
1958,3,13,3/13/1958,2460
1958,3,14,3/14/1958,2460
1958,3,15,3/15/1958,2400
1958,3,16,3/16/1958,2400
1958,3,17,3/17/1958,2400
1958,3,18,3/18/1958,2400
1958,3,19,3/19/1958,2350
1958,3,20,3/20/1958,2350
1958,3,21,3/21/1958,2350
1958,3,22,3/22/1958,2350
1958,3,23,3/23/1958,2350
1958,3,24,3/24/1958,2350
1958,3,25,3/25/1958,2350
1958,3,26,3/26/1958,2350
1958,3,27,3/27/1958,2350
1958,3,28,3/28/1958,2350
1958,3,29,3/29/1958,2350
1958,3,30,3/30/1958,2300
1958,3,31,3/31/1958,2300
1958,4,1,4/1/1958,2350
1958,4,2,4/2/1958,2300
1958,4,3,4/3/1958,2300
1958,4,4,4/4/1958,2350
1958,4,5,4/5/1958,2300
1958,4,6,4/6/1958,2350
1958,4,7,4/7/1958,2350
1958,4,8,4/8/1958,2300
1958,4,9,4/9/1958,2350
1958,4,10,4/10/1958,2350
1958,4,11,4/11/1958,2350
1958,4,12,4/12/1958,2350
1958,4,13,4/13/1958,2350
1958,4,14,4/14/1958,2400
1958,4,15,4/15/1958,2400
1958,4,16,4/16/1958,2400
1958,4,17,4/17/1958,2400
1958,4,18,4/18/1958,2350
1958,4,19,4/19/1958,2350
1958,4,20,4/20/1958,2350
1958,4,21,4/21/1958,2350
1958,4,22,4/22/1958,2300
1958,4,23,4/23/1958,2240
1958,4,24,4/24/1958,2240
1958,4,25,4/25/1958,2240
1958,4,26,4/26/1958,2240
1958,4,27,4/27/1958,2240
1958,4,28,4/28/1958,2190
1958,4,29,4/29/1958,2190
1958,4,30,4/30/1958,2190
1958,5,1,5/1/1958,2140
1958,5,2,5/2/1958,2140
1958,5,3,5/3/1958,2140
1958,5,4,5/4/1958,2240
1958,5,5,5/5/1958,2300
1958,5,6,5/6/1958,2350
1958,5,7,5/7/1958,2400
1958,5,8,5/8/1958,2400
1958,5,9,5/9/1958,2350
1958,5,10,5/10/1958,2400
1958,5,11,5/11/1958,2400
1958,5,12,5/12/1958,2400
1958,5,13,5/13/1958,2350
1958,5,14,5/14/1958,2400
1958,5,15,5/15/1958,2350
1958,5,16,5/16/1958,2400
1958,5,17,5/17/1958,2460
1958,5,18,5/18/1958,2570
1958,5,19,5/19/1958,2570
1958,5,20,5/20/1958,2630
1958,5,21,5/21/1958,2630
1958,5,22,5/22/1958,2680
1958,5,23,5/23/1958,2630
1958,5,24,5/24/1958,2570
1958,5,25,5/25/1958,2570
1958,5,26,5/26/1958,2510
1958,5,27,5/27/1958,2510
1958,5,28,5/28/1958,2460
1958,5,29,5/29/1958,2460
1958,5,30,5/30/1958,2460
1958,5,31,5/31/1958,2460
1958,6,1,6/1/1958,2510
1958,6,2,6/2/1958,2630
1958,6,3,6/3/1958,2740
1958,6,4,6/4/1958,2740
1958,6,5,6/5/1958,2680
1958,6,6,6/6/1958,2630
1958,6,7,6/7/1958,2510
1958,6,8,6/8/1958,2460
1958,6,9,6/9/1958,2460
1958,6,10,6/10/1958,2510
1958,6,11,6/11/1958,2510
1958,6,12,6/12/1958,2460
1958,6,13,6/13/1958,2400
1958,6,14,6/14/1958,2460
1958,6,15,6/15/1958,2460
1958,6,16,6/16/1958,2460
1958,6,17,6/17/1958,2400
1958,6,18,6/18/1958,2400
1958,6,19,6/19/1958,2460
1958,6,20,6/20/1958,2570
1958,6,21,6/21/1958,2680
1958,6,22,6/22/1958,2860
1958,6,23,6/23/1958,2970
1958,6,24,6/24/1958,3170
1958,6,25,6/25/1958,3540
1958,6,26,6/26/1958,4080
1958,6,27,6/27/1958,4470
1958,6,28,6/28/1958,4980
1958,6,29,6/29/1958,5090
1958,6,30,6/30/1958,5090
1958,7,1,7/1/1958,5240
1958,7,2,7/2/1958,5320
1958,7,3,7/3/1958,5580
1958,7,4,7/4/1958,5910
1958,7,5,7/5/1958,6250
1958,7,6,7/6/1958,6740
1958,7,7,7/7/1958,7440
1958,7,8,7/8/1958,7900
1958,7,9,7/9/1958,8240
1958,7,10,7/10/1958,8570
1958,7,11,7/11/1958,8910
1958,7,12,7/12/1958,9140
1958,7,13,7/13/1958,9030
1958,7,14,7/14/1958,9370
1958,7,15,7/15/1958,9760
1958,7,16,7/16/1958,9900
1958,7,17,7/17/1958,10300
1958,7,18,7/18/1958,11500
1958,7,19,7/19/1958,13500
1958,7,20,7/20/1958,15100
1958,7,21,7/21/1958,17400
1958,7,22,7/22/1958,20600
1958,7,23,7/23/1958,22400
1958,7,24,7/24/1958,23000
1958,7,25,7/25/1958,23000
1958,7,26,7/26/1958,22700
1958,7,27,7/27/1958,23000
1958,7,28,7/28/1958,24300
1958,7,29,7/29/1958,25500
1958,7,30,7/30/1958,28600
1958,7,31,7/31/1958,32700
1958,8,1,8/1/1958,35700
1958,8,2,8/2/1958,39400
1958,8,3,8/3/1958,40900
1958,8,4,8/4/1958,41900
1958,8,5,8/5/1958,46700
1958,8,6,8/6/1958,47800
1958,8,7,8/7/1958,50100
1958,8,8,8/8/1958,50100
1958,8,9,8/9/1958,50700
1958,8,10,8/10/1958,51200
1958,8,11,8/11/1958,52400
1958,8,12,8/12/1958,52400
1958,8,13,8/13/1958,54100
1958,8,14,8/14/1958,55800
1958,8,15,8/15/1958,56300
1958,8,16,8/16/1958,56300
1958,8,17,8/17/1958,56300
1958,8,18,8/18/1958,56300
1958,8,19,8/19/1958,55800
1958,8,20,8/20/1958,54600
1958,8,21,8/21/1958,52900
1958,8,22,8/22/1958,52400
1958,8,23,8/23/1958,51800
1958,8,24,8/24/1958,50700
1958,8,25,8/25/1958,49000
1958,8,26,8/26/1958,46200
1958,8,27,8/27/1958,44500
1958,8,28,8/28/1958,43500
1958,8,29,8/29/1958,43500
1958,8,30,8/30/1958,43500
1958,8,31,8/31/1958,42900
1958,9,1,9/1/1958,42900
1958,9,2,9/2/1958,42900
1958,9,3,9/3/1958,42400
1958,9,4,9/4/1958,40400
1958,9,5,9/5/1958,38900
1958,9,6,9/6/1958,37000
1958,9,7,9/7/1958,35200
1958,9,8,9/8/1958,34000
1958,9,9,9/9/1958,33100
1958,9,10,9/10/1958,33100
1958,9,11,9/11/1958,33500
1958,9,12,9/12/1958,33500
1958,9,13,9/13/1958,33500
1958,9,14,9/14/1958,33500
1958,9,15,9/15/1958,32700
1958,9,16,9/16/1958,32300
1958,9,17,9/17/1958,34000
1958,9,18,9/18/1958,36600
1958,9,19,9/19/1958,38400
1958,9,20,9/20/1958,40600
1958,9,21,9/21/1958,41900
1958,9,22,9/22/1958,41400
1958,9,23,9/23/1958,39800
1958,9,24,9/24/1958,37000
1958,9,25,9/25/1958,33500
1958,9,26,9/26/1958,30400
1958,9,27,9/27/1958,28600
1958,9,28,9/28/1958,26900
1958,9,29,9/29/1958,25500
1958,9,30,9/30/1958,24300
1958,10,1,10/1/1958,23300
1958,10,2,10/2/1958,22400
1958,10,3,10/3/1958,21800
1958,10,4,10/4/1958,20900
1958,10,5,10/5/1958,20900
1958,10,6,10/6/1958,24600
1958,10,7,10/7/1958,29000
1958,10,8,10/8/1958,33100
1958,10,9,10/9/1958,36100
1958,10,10,10/10/1958,37900
1958,10,11,10/11/1958,38400
1958,10,12,10/12/1958,38400
1958,10,13,10/13/1958,38400
1958,10,14,10/14/1958,37000
1958,10,15,10/15/1958,34800
1958,10,16,10/16/1958,32300
1958,10,17,10/17/1958,30800
1958,10,18,10/18/1958,28600
1958,10,19,10/19/1958,26900
1958,10,20,10/20/1958,25500
1958,10,21,10/21/1958,24300
1958,10,22,10/22/1958,22700
1958,10,23,10/23/1958,21500
1958,10,24,10/24/1958,20300
1958,10,25,10/25/1958,19200
1958,10,26,10/26/1958,18300
1958,10,27,10/27/1958,17600
1958,10,28,10/28/1958,16900
1958,10,29,10/29/1958,16000
1958,10,30,10/30/1958,15300
1958,10,31,10/31/1958,14500
1958,11,1,11/1/1958,13900
1958,11,2,11/2/1958,13500
1958,11,3,11/3/1958,13200
1958,11,4,11/4/1958,12800
1958,11,5,11/5/1958,12500
1958,11,6,11/6/1958,11500
1958,11,7,11/7/1958,11000
1958,11,8,11/8/1958,10800
1958,11,9,11/9/1958,10300
1958,11,10,11/10/1958,9900
1958,11,11,11/11/1958,9480
1958,11,12,11/12/1958,8910
1958,11,13,11/13/1958,8910
1958,11,14,11/14/1958,8910
1958,11,15,11/15/1958,8800
1958,11,16,11/16/1958,8570
1958,11,17,11/17/1958,8350
1958,11,18,11/18/1958,8120
1958,11,19,11/19/1958,7900
1958,11,20,11/20/1958,7670
1958,11,21,11/21/1958,7560
1958,11,22,11/22/1958,7440
1958,11,23,11/23/1958,7130
1958,11,24,11/24/1958,7020
1958,11,25,11/25/1958,6940
1958,11,26,11/26/1958,6850
1958,11,27,11/27/1958,6740
1958,11,28,11/28/1958,6450
1958,11,29,11/29/1958,6340
1958,11,30,11/30/1958,6250
1958,12,1,12/1/1958,6170
1958,12,2,12/2/1958,6170
1958,12,3,12/3/1958,6080
1958,12,4,12/4/1958,6080
1958,12,5,12/5/1958,6000
1958,12,6,12/6/1958,5910
1958,12,7,12/7/1958,5740
1958,12,8,12/8/1958,5740
1958,12,9,12/9/1958,5740
1958,12,10,12/10/1958,5740
1958,12,11,12/11/1958,5660
1958,12,12,12/12/1958,5580
1958,12,13,12/13/1958,5580
1958,12,14,12/14/1958,5580
1958,12,15,12/15/1958,5490
1958,12,16,12/16/1958,5410
1958,12,17,12/17/1958,5410
1958,12,18,12/18/1958,5320
1958,12,19,12/19/1958,5320
1958,12,20,12/20/1958,5320
1958,12,21,12/21/1958,5320
1958,12,22,12/22/1958,5260
1958,12,23,12/23/1958,5260
1958,12,24,12/24/1958,5180
1958,12,25,12/25/1958,5180
1958,12,26,12/26/1958,5180
1958,12,27,12/27/1958,5090
1958,12,28,12/28/1958,5090
1958,12,29,12/29/1958,5040
1958,12,30,12/30/1958,5040
1958,12,31,12/31/1958,5040
1959,1,1,1/1/1959,5040
1959,1,2,1/2/1959,4950
1959,1,3,1/3/1959,4900
1959,1,4,1/4/1959,4750
1959,1,5,1/5/1959,4700
1959,1,6,1/6/1959,4700
1959,1,7,1/7/1959,4700
1959,1,8,1/8/1959,4700
1959,1,9,1/9/1959,4640
1959,1,10,1/10/1959,4560
1959,1,11,1/11/1959,4560
1959,1,12,1/12/1959,4560
1959,1,13,1/13/1959,4500
1959,1,14,1/14/1959,4500
1959,1,15,1/15/1959,4110
1959,1,16,1/16/1959,4110
1959,1,17,1/17/1959,4110
1959,1,18,1/18/1959,4110
1959,1,19,1/19/1959,4110
1959,1,20,1/20/1959,4110
1959,1,21,1/21/1959,4110
1959,1,22,1/22/1959,4110
1959,1,23,1/23/1959,4110
1959,1,24,1/24/1959,4110
1959,1,25,1/25/1959,4110
1959,1,26,1/26/1959,4110
1959,1,27,1/27/1959,4180
1959,1,28,1/28/1959,4180
1959,1,29,1/29/1959,4180
1959,1,30,1/30/1959,4180
1959,1,31,1/31/1959,4240
1959,2,1,2/1/1959,4240
1959,2,2,2/2/1959,4240
1959,2,3,2/3/1959,4390
1959,2,4,2/4/1959,4440
1959,2,5,2/5/1959,4560
1959,2,6,2/6/1959,4640
1959,2,7,2/7/1959,4700
1959,2,8,2/8/1959,4700
1959,2,9,2/9/1959,4700
1959,2,10,2/10/1959,4700
1959,2,11,2/11/1959,4640
1959,2,12,2/12/1959,4640
1959,2,13,2/13/1959,4640
1959,2,14,2/14/1959,4640
1959,2,15,2/15/1959,4560
1959,2,16,2/16/1959,4560
1959,2,17,2/17/1959,4500
1959,2,18,2/18/1959,4500
1959,2,19,2/19/1959,4390
1959,2,20,2/20/1959,4300
1959,2,21,2/21/1959,4240
1959,2,22,2/22/1959,4190
1959,2,23,2/23/1959,4190
1959,2,24,2/24/1959,4130
1959,2,25,2/25/1959,4130
1959,2,26,2/26/1959,4130
1959,2,27,2/27/1959,4050
1959,2,28,2/28/1959,3990
1959,3,1,3/1/1959,3990
1959,3,2,3/2/1959,3930
1959,3,3,3/3/1959,3930
1959,3,4,3/4/1959,3880
1959,3,5,3/5/1959,3880
1959,3,6,3/6/1959,3820
1959,3,7,3/7/1959,3820
1959,3,8,3/8/1959,3820
1959,3,9,3/9/1959,3820
1959,3,10,3/10/1959,3740
1959,3,11,3/11/1959,3740
1959,3,12,3/12/1959,3740
1959,3,13,3/13/1959,3680
1959,3,14,3/14/1959,3680
1959,3,15,3/15/1959,3680
1959,3,16,3/16/1959,3620
1959,3,17,3/17/1959,3620
1959,3,18,3/18/1959,3570
1959,3,19,3/19/1959,3570
1959,3,20,3/20/1959,3570
1959,3,21,3/21/1959,3510
1959,3,22,3/22/1959,3510
1959,3,23,3/23/1959,3370
1959,3,24,3/24/1959,3310
1959,3,25,3/25/1959,3310
1959,3,26,3/26/1959,3310
1959,3,27,3/27/1959,3250
1959,3,28,3/28/1959,3250
1959,3,29,3/29/1959,3200
1959,3,30,3/30/1959,3110
1959,3,31,3/31/1959,3110
1959,4,1,4/1/1959,3200
1959,4,2,4/2/1959,3260
1959,4,3,4/3/1959,3260
1959,4,4,4/4/1959,3200
1959,4,5,4/5/1959,3110
1959,4,6,4/6/1959,3110
1959,4,7,4/7/1959,3060
1959,4,8,4/8/1959,3060
1959,4,9,4/9/1959,3060
1959,4,10,4/10/1959,3060
1959,4,11,4/11/1959,3060
1959,4,12,4/12/1959,3060
1959,4,13,4/13/1959,3060
1959,4,14,4/14/1959,3060
1959,4,15,4/15/1959,3000
1959,4,16,4/16/1959,2940
1959,4,17,4/17/1959,2940
1959,4,18,4/18/1959,2890
1959,4,19,4/19/1959,2890
1959,4,20,4/20/1959,2890
1959,4,21,4/21/1959,2890
1959,4,22,4/22/1959,2890
1959,4,23,4/23/1959,2810
1959,4,24,4/24/1959,2810
1959,4,25,4/25/1959,2750
1959,4,26,4/26/1959,2750
1959,4,27,4/27/1959,2750
1959,4,28,4/28/1959,2750
1959,4,29,4/29/1959,2810
1959,4,30,4/30/1959,2810
1959,5,1,5/1/1959,2750
1959,5,2,5/2/1959,2750
1959,5,3,5/3/1959,2690
1959,5,4,5/4/1959,2690
1959,5,5,5/5/1959,2750
1959,5,6,5/6/1959,2810
1959,5,7,5/7/1959,2810
1959,5,8,5/8/1959,2890
1959,5,9,5/9/1959,2890
1959,5,10,5/10/1959,2810
1959,5,11,5/11/1959,2810
1959,5,12,5/12/1959,2890
1959,5,13,5/13/1959,2940
1959,5,14,5/14/1959,3000
1959,5,15,5/15/1959,3000
1959,5,16,5/16/1959,3000
1959,5,17,5/17/1959,2940
1959,5,18,5/18/1959,2890
1959,5,19,5/19/1959,2810
1959,5,20,5/20/1959,2810
1959,5,21,5/21/1959,2890
1959,5,22,5/22/1959,2940
1959,5,23,5/23/1959,2940
1959,5,24,5/24/1959,2940
1959,5,25,5/25/1959,3000
1959,5,26,5/26/1959,3000
1959,5,27,5/27/1959,3000
1959,5,28,5/28/1959,3000
1959,5,29,5/29/1959,2940
1959,5,30,5/30/1959,2940
1959,5,31,5/31/1959,2940
1959,6,1,6/1/1959,2940
1959,6,2,6/2/1959,2940
1959,6,3,6/3/1959,3060
1959,6,4,6/4/1959,3200
1959,6,5,6/5/1959,3260
1959,6,6,6/6/1959,3370
1959,6,7,6/7/1959,3420
1959,6,8,6/8/1959,3570
1959,6,9,6/9/1959,3620
1959,6,10,6/10/1959,3740
1959,6,11,6/11/1959,4130
1959,6,12,6/12/1959,4300
1959,6,13,6/13/1959,4390
1959,6,14,6/14/1959,4500
1959,6,15,6/15/1959,4750
1959,6,16,6/16/1959,5090
1959,6,17,6/17/1959,5380
1959,6,18,6/18/1959,5630
1959,6,19,6/19/1959,6140
1959,6,20,6/20/1959,6450
1959,6,21,6/21/1959,6850
1959,6,22,6/22/1959,7270
1959,6,23,6/23/1959,7750
1959,6,24,6/24/1959,7920
1959,6,25,6/25/1959,8040
1959,6,26,6/26/1959,8040
1959,6,27,6/27/1959,8040
1959,6,28,6/28/1959,7920
1959,6,29,6/29/1959,7840
1959,6,30,6/30/1959,7920
1959,7,1,7/1/1959,7920
1959,7,2,7/2/1959,7920
1959,7,3,7/3/1959,7920
1959,7,4,7/4/1959,7920
1959,7,5,7/5/1959,7840
1959,7,6,7/6/1959,7730
1959,7,7,7/7/1959,7640
1959,7,8,7/8/1959,7640
1959,7,9,7/9/1959,7840
1959,7,10,7/10/1959,8240
1959,7,11,7/11/1959,8830
1959,7,12,7/12/1959,10300
1959,7,13,7/13/1959,11400
1959,7,14,7/14/1959,12600
1959,7,15,7/15/1959,13800
1959,7,16,7/16/1959,15800
1959,7,17,7/17/1959,18000
1959,7,18,7/18/1959,20600
1959,7,19,7/19/1959,20000
1959,7,20,7/20/1959,19100
1959,7,21,7/21/1959,18300
1959,7,22,7/22/1959,17700
1959,7,23,7/23/1959,18300
1959,7,24,7/24/1959,19700
1959,7,25,7/25/1959,22500
1959,7,26,7/26/1959,25700
1959,7,27,7/27/1959,27700
1959,7,28,7/28/1959,29200
1959,7,29,7/29/1959,29600
1959,7,30,7/30/1959,29600
1959,7,31,7/31/1959,29200
1959,8,1,8/1/1959,29200
1959,8,2,8/2/1959,29200
1959,8,3,8/3/1959,31200
1959,8,4,8/4/1959,32900
1959,8,5,8/5/1959,35000
1959,8,6,8/6/1959,37200
1959,8,7,8/7/1959,39000
1959,8,8,8/8/1959,39900
1959,8,9,8/9/1959,42300
1959,8,10,8/10/1959,43700
1959,8,11,8/11/1959,44200
1959,8,12,8/12/1959,44200
1959,8,13,8/13/1959,44200
1959,8,14,8/14/1959,44700
1959,8,15,8/15/1959,47200
1959,8,16,8/16/1959,49400
1959,8,17,8/17/1959,50500
1959,8,18,8/18/1959,52100
1959,8,19,8/19/1959,52700
1959,8,20,8/20/1959,52700
1959,8,21,8/21/1959,52700
1959,8,22,8/22/1959,52100
1959,8,23,8/23/1959,51000
1959,8,24,8/24/1959,50500
1959,8,25,8/25/1959,49400
1959,8,26,8/26/1959,48300
1959,8,27,8/27/1959,46200
1959,8,28,8/28/1959,41800
1959,8,29,8/29/1959,38500
1959,8,30,8/30/1959,35800
1959,8,31,8/31/1959,32400
1959,9,1,9/1/1959,30400
1959,9,2,9/2/1959,28800
1959,9,3,9/3/1959,27400
1959,9,4,9/4/1959,27400
1959,9,5,9/5/1959,28400
1959,9,6,9/6/1959,29600
1959,9,7,9/7/1959,30800
1959,9,8,9/8/1959,32500
1959,9,9,9/9/1959,33700
1959,9,10,9/10/1959,35000
1959,9,11,9/11/1959,36700
1959,9,12,9/12/1959,39500
1959,9,13,9/13/1959,40400
1959,9,14,9/14/1959,40800
1959,9,15,9/15/1959,41300
1959,9,16,9/16/1959,40800
1959,9,17,9/17/1959,39900
1959,9,18,9/18/1959,38500
1959,9,19,9/19/1959,35800
1959,9,20,9/20/1959,34600
1959,9,21,9/21/1959,32900
1959,9,22,9/22/1959,31600
1959,9,23,9/23/1959,30400
1959,9,24,9/24/1959,30000
1959,9,25,9/25/1959,30800
1959,9,26,9/26/1959,30800
1959,9,27,9/27/1959,29600
1959,9,28,9/28/1959,28400
1959,9,29,9/29/1959,27000
1959,9,30,9/30/1959,26700
1959,10,1,10/1/1959,26300
1959,10,2,10/2/1959,27700
1959,10,3,10/3/1959,26700
1959,10,4,10/4/1959,30200
1959,10,5,10/5/1959,31000
1959,10,6,10/6/1959,30600
1959,10,7,10/7/1959,30600
1959,10,8,10/8/1959,29800
1959,10,9,10/9/1959,29000
1959,10,10,10/10/1959,27200
1959,10,11,10/11/1959,26500
1959,10,12,10/12/1959,26500
1959,10,13,10/13/1959,26800
1959,10,14,10/14/1959,26800
1959,10,15,10/15/1959,26200
1959,10,16,10/16/1959,25500
1959,10,17,10/17/1959,24600
1959,10,18,10/18/1959,23300
1959,10,19,10/19/1959,22100
1959,10,20,10/20/1959,20900
1959,10,21,10/21/1959,20000
1959,10,22,10/22/1959,18600
1959,10,23,10/23/1959,17800
1959,10,24,10/24/1959,17000
1959,10,25,10/25/1959,16200
1959,10,26,10/26/1959,15700
1959,10,27,10/27/1959,15000
1959,10,28,10/28/1959,14300
1959,10,29,10/29/1959,13900
1959,10,30,10/30/1959,13500
1959,10,31,10/31/1959,13000
1959,11,1,11/1/1959,12500
1959,11,2,11/2/1959,12100
1959,11,3,11/3/1959,11700
1959,11,4,11/4/1959,11100
1959,11,5,11/5/1959,10600
1959,11,6,11/6/1959,10100
1959,11,7,11/7/1959,9960
1959,11,8,11/8/1959,9710
1959,11,9,11/9/1959,9450
1959,11,10,11/10/1959,9230
1959,11,11,11/11/1959,9000
1959,11,12,11/12/1959,8890
1959,11,13,11/13/1959,8660
1959,11,14,11/14/1959,8380
1959,11,15,11/15/1959,8210
1959,11,16,11/16/1959,8210
1959,11,17,11/17/1959,8180
1959,11,18,11/18/1959,8070
1959,11,19,11/19/1959,7920
1959,11,20,11/20/1959,7810
1959,11,21,11/21/1959,7700
1959,11,22,11/22/1959,7580
1959,11,23,11/23/1959,7500
1959,11,24,11/24/1959,7500
1959,11,25,11/25/1959,7360
1959,11,26,11/26/1959,7160
1959,11,27,11/27/1959,7080
1959,11,28,11/28/1959,6960
1959,11,29,11/29/1959,6820
1959,11,30,11/30/1959,6820
1959,12,1,12/1/1959,6740
1959,12,2,12/2/1959,6650
1959,12,3,12/3/1959,6480
1959,12,4,12/4/1959,6400
1959,12,5,12/5/1959,6400
1959,12,6,12/6/1959,6170
1959,12,7,12/7/1959,6110
1959,12,8,12/8/1959,5940
1959,12,9,12/9/1959,5890
1959,12,10,12/10/1959,5800
1959,12,11,12/11/1959,5740
1959,12,12,12/12/1959,5660
1959,12,13,12/13/1959,5600
1959,12,14,12/14/1959,5520
1959,12,15,12/15/1959,5460
1959,12,16,12/16/1959,5410
1959,12,17,12/17/1959,5320
1959,12,18,12/18/1959,5260
1959,12,19,12/19/1959,5180
1959,12,20,12/20/1959,5120
1959,12,21,12/21/1959,4980
1959,12,22,12/22/1959,4920
1959,12,23,12/23/1959,4780
1959,12,24,12/24/1959,4730
1959,12,25,12/25/1959,4670
1959,12,26,12/26/1959,4670
1959,12,27,12/27/1959,4580
1959,12,28,12/28/1959,4580
1959,12,29,12/29/1959,4530
1959,12,30,12/30/1959,4530
1959,12,31,12/31/1959,4470
1960,1,1,1/1/1960,4440
1960,1,2,1/2/1960,4370
1960,1,3,1/3/1960,4370
1960,1,4,1/4/1960,4300
1960,1,5,1/5/1960,4300
1960,1,6,1/6/1960,4230
1960,1,7,1/7/1960,4230
1960,1,8,1/8/1960,4160
1960,1,9,1/9/1960,4090
1960,1,10,1/10/1960,4030
1960,1,11,1/11/1960,3960
1960,1,12,1/12/1960,3960
1960,1,13,1/13/1960,3960
1960,1,14,1/14/1960,3960
1960,1,15,1/15/1960,3900
1960,1,16,1/16/1960,3900
1960,1,17,1/17/1960,3910
1960,1,18,1/18/1960,3850
1960,1,19,1/19/1960,3860
1960,1,20,1/20/1960,3800
1960,1,21,1/21/1960,3750
1960,1,22,1/22/1960,3750
1960,1,23,1/23/1960,3690
1960,1,24,1/24/1960,3640
1960,1,25,1/25/1960,3690
1960,1,26,1/26/1960,3510
1960,1,27,1/27/1960,3500
1960,1,28,1/28/1960,3490
1960,1,29,1/29/1960,3420
1960,1,30,1/30/1960,3410
1960,1,31,1/31/1960,3400
1960,2,1,2/1/1960,3330
1960,2,2,2/2/1960,3320
1960,2,3,2/3/1960,3310
1960,2,4,2/4/1960,3230
1960,2,5,2/5/1960,3220
1960,2,6,2/6/1960,3200
1960,2,7,2/7/1960,3140
1960,2,8,2/8/1960,3120
1960,2,9,2/9/1960,3110
1960,2,10,2/10/1960,3040
1960,2,11,2/11/1960,2980
1960,2,12,2/12/1960,2970
1960,2,13,2/13/1960,2910
1960,2,14,2/14/1960,2900
1960,2,15,2/15/1960,2880
1960,2,16,2/16/1960,2820
1960,2,17,2/17/1960,2820
1960,2,18,2/18/1960,2820
1960,2,19,2/19/1960,2770
1960,2,20,2/20/1960,2770
1960,2,21,2/21/1960,2710
1960,2,22,2/22/1960,2710
1960,2,23,2/23/1960,2700
1960,2,24,2/24/1960,2700
1960,2,25,2/25/1960,2700
1960,2,26,2/26/1960,2700
1960,2,27,2/27/1960,2640
1960,2,28,2/28/1960,2640
1960,2,29,2/29/1960,2640
1960,3,1,3/1/1960,2640
1960,3,2,3/2/1960,2590
1960,3,3,3/3/1960,2580
1960,3,4,3/4/1960,2580
1960,3,5,3/5/1960,2530
1960,3,6,3/6/1960,2490
1960,3,7,3/7/1960,2480
1960,3,8,3/8/1960,2480
1960,3,9,3/9/1960,2480
1960,3,10,3/10/1960,2470
1960,3,11,3/11/1960,2470
1960,3,12,3/12/1960,2460
1960,3,13,3/13/1960,2420
1960,3,14,3/14/1960,2460
1960,3,15,3/15/1960,2460
1960,3,16,3/16/1960,2470
1960,3,17,3/17/1960,2440
1960,3,18,3/18/1960,2440
